,titulo,artista,letras
281,Rap Pra Melhor Amiga,Medrado," É amiga sem você eu não sou nada tá. Minha best prefiro chamar de vaca. O apelido é uma forma de carinho. Eu adoro ver você com esse ciuminho. Se ''tô'' com uma amizade nova você briga né. No telefone,comigo você grita. E quando aquele cara já me fez chorar. Você tava aqui justamente pra me abraçar. Obrigado,valeu por existir. Quando to mal você vem só me fazer sorrir. E quando precisei você me ajudou. Quando chorei,minhas lágrimas secou. Amizade de verdade é difícil achar. Mas eu sei que contigo posso contar. Falsidade pra gente não existe. Sinceridade na nossa vida persiste. Melhor amiga,é minha irmã. Eu e ela tipo eu e o sutiã, é. Carne e unha, as metades da maçã. E agradeço por você toda manhã. Obrigada por cuidar tão bem de mim. E eu nem sei se mereço tanto assim. Obrigada por se preocupar. Conte comigo sempre que precisar. É minha melhor amiga. É minha melhor amiga viu. E corre comigo assim todos os dias. É minha melhor amiga. É minha melhor amiga. De vez em quando,suave a gente briga. E lá em casa ela só vai bater uma xepa. Nem lava a louça e pergunta da sobremesa. Pior ainda quando quer se lamentar. Falar do namorado e eu tenho que escutar. É amiga sem você eu não sou nada. Minha best prefiro chamar de vaca. É minha melhor amiga. É minha melhor amiga. Corre comigo tipo quase todo dia. É minha melhor amiga. É minha melhor amiga. De vez em quando,suave a gente briga. É minha melhor amiga. É pode crer. Conte comigo que eu conto com você..  "
282,A Viagem,MC Felipe Boladão," Ao me deitar no travesseiro eu me lembro. E não consigo acreditar. Em oração eu peço a Deus que os cubram. E que estejam em um bom lugar. Destino trágico, triste que condenou. Quatro famílias ao limite da dor. E num pequeno gesto de carinho. Cantaremos com amor. Constantemente em nossos pensamentos. Eternamente em nossos corações. Estão no céu do outro lado da vida. E alem das ilusões. E agora, os residentes do BNH. Estão de luto, perplexos a chorar. Inconformados com o acontecido. Não sei, qual foi o propósito de Deus. De levar assim cinco amigos meus. Já faz um tempo e eu não acredito. Meu Deus, como eu queria que fosse um pesadelo. Triste, revoltado eu entro em desespero. Que bom seria se eles voltassem. Eles sim fizeram uma viagem. Eles sim fizeram uma viagem. Não dou mais valor às coisas fúteis da vida. Acho que estou aprendendo a viver. O sofrimento educou minha mente. E mesmo assim não consigo entender. Erick, Tiney e a menina Barbara. Eu não consigo encontrar palavras. Pra resumir o que sentimos agora é dizer faz falta. Eu sinto a falta do Diego, machuca a falta da Camila. Faz falta a ausência deles, faz falta. Vou recordar, e com amor lembrando sempre eu estarei. Dedico essa canção sem exceção para vocês. Valeu a pena o nosso convívio. Um dia estaremos juntos. Bem lá no céu num verdadeiro paraíso (meu Deus).  "
283,Amor Falso (part. Wesley Safadão e Kevinho),Aldair Playboy," Abre o jogo, acabou. Pra quê esconder esse falso amor. Eu confiei, entreguei. Meu coração, e você machucou. Noite do meu lado. Fico aqui imaginando. Mas como pude cair. Nessa farsa de amor. E parabéns pra você. Que me fez entender. Que minha paixão não é você. Obrigado por demonstrar esse amor falso. E parabéns pra você. Que me fez entender. Que minha paixão não é você. Obrigado por demonstrar esse amor falso. Abre o jogo, acabou. Pra quê esconder esse falso amor. Eu confiei, entreguei. Meu coração logo se machucou. Noite do meu lado. Fico aqui imaginando. Mas como pude cair. Nessa farsa de amor. E parabéns pra você. Que me fez entender. Que minha paixão não é você. Obrigado por demonstrar esse amor falso. E parabéns pra você. Que me fez entender. Que minha paixão não é você. Obrigado por demonstrar esse amor falso. E parabéns pra você. Que me fez entender. Que minha paixão não é você. Obrigado por demonstrar esse amor falso. E parabéns pra você. Que me fez entender. Que minha paixão não é você. Obrigado por demonstrar esse amor falso.  "
284,Tchau,MC Hariel," Sempre que eu me lembrar de você. Faço questão de não me esquecer, ó. Ô, a novinha marrenta tá mal da memória. Tu pisou, quis me desmerecer . Agora chora, que eu tô de Xt, ó. Mercenária, já quer dar uma volta. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Tchau, tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. (Vou te comer e tchau, tchau). Sempre que eu me lembrar de você. Faço questão de não me esquecer, ó. Ô, a novinha marrenta tá mal da memória. Tu pisou, quis me desmerecer . Agora chora, que eu tô de Xt, ó. Mercenária, já quer dar uma volta. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Tchau, tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. (Vou te comer e tchau, tchau). Sempre que eu me lembrar de você. Faço questão de não me esquecer, ó. Ô, a novinha marrenta tá mal da memória. Tu pisou, quis me desmerecer . Agora chora, que eu tô de Xt, ó. Mercenária, já quer dar uma volta. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Tchau, tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. Eu já quis ganhar teu coração. Tu não deu moral. Vou te comer e tchau, tchau. (Vou te comer e tchau, tchau).  "
285,Na Minha Casa Tu Senta Na Pica,MC PQ," Aê rapaziada do BDL, se liga só que essa é a nova. Oi, na minha casa tu senta na pica. E tu dá uma rebolada. Pra poder me conquistar. Depois dá uma mamada. Tu senta com força em cima do caralho. Representa dia e noite. Te como em pé, te como deitada. Tu é menina de catorze. Ô mulher, vou te comer. Tua buceta me conquista. Eu sei quando tu tá com tesão. Porque o teu cuzinho pisca. O papo é reto, vê se se liga. Empina essa bunda. Eu bato na tua cara e te chamo de vagabunda. Eu planto a semente dentro de você. A recompensa vem logo após. Lá para os seus vinte anos. Tu dá o cuzinho pa nóis. Eu tô certo, eu tô de Ecko. Mas se liga aí novinha. A semente que eu falo é semente da putaria. Não vou te fazer neném. Só vou botar a cabeça. Vai no sofá, vai no colchão. Até em cima da mesa. Quantas vezes eu consegui. Te levar até o céu. E tu sentiu o gostinho da minha piroca de mel. Por isso eu vou gozar. Por isso eu vou gozar sim. Chupo o teu grelo depois rasgo o teu cuzin. Tá com tesão. Pelo meu neguin. Balança no teu cu. E é bem devagarinho. Tu tá, tu tá, tu tá assim. Tá com tesão. Vem que eu te como até em cima do fogão. Tá com tesão. Pelo meu neguin. Balança no teu cu. E é bem devagarinho. Tu tá que tá, hein, caralho. Oi, na minha casa tu senta na pica. E tu dá uma rebolada. Pra poder me conquistar. Depois dá uma mamada. Tu senta com força em cima do caralho. Representa dia e noite. Te como em pé, te como deitada. Tu é menina de catorze. Ô mulher, vou te comer. Tua buceta me conquista. Eu sei quando tu tá com tesão. Porque o teu cuzinho pisca. O papo é reto, vê se se liga. Empina essa bunda. Eu bato na tua cara e te chamo de vagabunda. Eu planto a semente dentro de você. A recompensa vem logo após. Lá para os seus vinte anos. Tu dá o cuzinho pa nóis. Eu tô certo, eu tô de Ecko. Mas se liga aí novinha. A semente que eu falo é semente da putaria. Não vou te fazer neném. Só vou botar a cabeça. Vai no sofá, vai no colchão. Até em cima da mesa. Quantas vezes eu consegui. Te levar até o céu. E tu sentiu o gostinho da minha piroca de mel. Por isso eu vou gozar. Por isso eu vou gozar sim. Chupo o teu grelo depois rasgo o teu cuzin. Tá com tesão. Pelo meu neguin. Balança no teu cu. E é bem devagarinho. Tu tá, tu tá, tu tá assim. E tu tem um rabão. Vem que eu te como até em cima do fogão. Tá com tesão. Pelo meu neguin. Balança no teu cu. E é bem devagarin. Tu tá, tu tá, tu tá assim. E tu tem um rabão. Vem que eu te como até em cima do fogão.  "
286,Voz do Coração,MC Cabelinho," Eu vou deixar meu coração falar. Sou favelado e não posso negar. Galo e pavão meu mundo, minha raiz. Aqui nasci, cresci e aprendi. Foi vários crias que eu vi partir. Vários privados aguardam lili. Mais breve breve tá com nós aqui. E todo mundo vai voltar sorrir. E o que dizer da minha mulher em casa. Que tá comigo até de baixo d'água. Sempre disposta pra qualquer parada. Meu coração é dela e ela tá ligada. E a minha filha já tá pra nascer. tô ansioso pra vêla crescer. E da pra ela o que eu não pude ter. Mamãe papai tá aqui sempre pra proteger. E pros x9, pros Alandelon. Última forma na vacilação. Tu abre o olho, toma precaução. Que tu não vai passar batido não. É o galo e o pavão. Bala no alemão. Tu toma precaução. Que tu não vai passar batido não. É o galo e o pavão, neguinho. Bala nos alemão. Tu toma precaução. Que tu não vai passa partido não.  "
287,Rabão Que Sobe e Desce (part. MC Delano),MC Lan," Tá louca de Beats. Tô loucão de Red. Tá louca de Ice. Tô loucão de Jack. Mas quando eu tô crazy, eu nem sei o que acontece. E quando eu tô crazy, eu não sei o que acontece. Qual rabão que sobe, qual rabão que desce. Qual raba que sobe, qual raba que desce. Tô ficando louco e ela tá se embriagando. O bagulho tá doido e a novinha vem sarrando. É bumbum balançando. Balanbalançando. Eta novinha do bundão. Vai taca, vai taca. Essa raba no chão. Chão, chão, chão. Que dança maluca. Vai chacoalhando a lata. Chacoalhando a bunda.  "
288,Festa da  Escola,MC Marcinho," Foi na festa da escola que tudo começou. Eu olhei pra ela e ela me olhou. Pois ainda não entendo por que me deixou. Volte pra mim meu amor. Mostra o que é amor pra essa rapaziada DJ. Eu não tiro da cabeça aquela gata. A gente conversava lá na praça. Mas o dia foi passando quando eu me toquei. Que foi por você que eu me apaixonei. Nosso amor foi aumentando a cada momento. E eu fiquei pensando logo em casamento. Amor por que você me deixou assim. Eu peço por favor volte pra mim. É que eu moro na estrada da Possê. Eu digo para o mundo que eu amo você. É que eu moro na estrada da Possê. Nosso amor é lindo só quero você. Amor, eu quero sempre está ao seu lado. Te fazer carinho, ser seu namorado. Quando eu estou em casa só fico pensando. Por onde você deve estar andando. Todo mundo nessa vida teve uma paixão. Mas foi ela que conquistou o meu coração. Amor por que você me deixou assim. Eu peço por favor volte pra mim. É que eu moro na estrada da Possê. Eu digo para o mundo que eu amo você. É que eu moro na estrada da Possê. Nosso amor é lindo só quero você. Eu ainda acredito que não terminou. Mas foi muito bom enquanto durou. Mas as pessoas quando gostam não tem traição. Fica apenas concentrada naquela paixão. O que eu cantei agora foi a realidade. O que era amor tornouse amizade. Amor por que você me deixou assim. Eu peço por favor volte pra mim. É que eu moro na estrada da Posse. Eu digo para o mundo que eu amo você. É que eu moro na estrada da Posse. Nosso amor é lindo só quero você. Eu não tiro da cabeça aquela gata. A gente conversava lá na praça. Mas o dia foi passando quando eu me toquei. Que foi por você que eu me apaixonei. Nosso amor foi aumentando a cada momento. E eu fiquei pensando logo em casamento. Amor por que você me deixou assim. Eu peço por favor volte pra mim. É que eu moro na estrada da Possê. Eu digo para o mundo que eu amo você. É que eu moro na estrada da Possê. Nosso amor é lindo só quero você.  "
289,Bem Vindo a Periferia,MC Lon," O recalque já me viu de longe. E até o seu coração disparou. Eu armado com mic avante. Pensante, falante, ele desanimou. Siga no crime, mas seja inteligente. Só de entorpecente, caneta e papel. As amante só estoura espumante. Se tu cai lá dentro, só quem fecha é a fiel. Não desanime, viva la vida. Paz e progresso, bem vindo à periferia. Não desanime, viva la vida. Paz e progresso, bem vindo à periferia. Entre vielas e becos, mais um menor suspeito. Eu olho da janela e não dá nem pra acreditar. Estranho um canto estreito, rolando tiroteio. Essa é minha quebrada e nóis tá tipo Bagdá.  "
290,Só Um Tapinha,Bonde do Tigrão," Vai glamurosa. Cruza os braços no ombrinho. Lança eles pra frente e desce bem devagarinho. Dá, dá, dá uma quebradinha e sobe devagar. Se te bota maluquinha. Um tapinha eu vou te dar porque. Dói, um tapinha não dói. Um tapinha não dói. Um tapinha não dói. Um tapinha não dói, só um tapinha. Dói, um tapinha não dói. Um tapinha não dói. Um tapinha não dói. Um tapinha não dói, só um tapinha. Vai glamurosa. Cruza os braços no ombrinho. Lança eles pra frente e desce bem devagarinho. Dá, dá, dá uma quebradinha e sobe devagar. Se te bota maluquinha. Um tapinha eu vou te dar porque. Dói, um tapinha não dói. Um tapinha não dói. Um tapinha não dói. Um tapinha não dói, só um tapinha. Dói, um tapinha não dói. Um tapinha não dói. Um tapinha não dói. Um tapinha não dói, só um tapinha. Em seu cabelo vou tocar. Sua boca vou beijar. Vou visando tua bundinha. Maluquinho pra apertar. Vai glamurosa. Cruza os braços no ombrinho. Lança eles pra frente e desce bem devagarinho. Dá, dá, dá uma quebradinha e sobe devagar. Se te bota maluquinha. Um tapinha eu vou te dar porque. Dói, um tapinha não dói. Um tapinha não dói. Um tapinha não dói. Um tapinha não dói, só um tapinha. Dói, um tapinha não dói. Um tapinha não dói. Um tapinha não dói. Um tapinha não dói. Vai glamurosa. Cruza os braços no ombrinho. Vai, vai glamurosa. Cruza os braços no ombrinho. Vai glamurosa. Cruza os braços no ombrinho. Lança eles pra frente e desce bem devagarinho. Dá, dá, dá uma quebradinha. Dá, dá, dá uma quebradinha e sobe devagar. Se te bota maluquinha. Um tapinha eu vou te dar porque. Só um tapinha.  "
291,Predador de Pererecas,MC Jhey," Espetacular o sorriso dessa princesa. É de impressionar quando arrasto ela pra treta. Não chama as amigas, só ela da conta. Pra três ela senta mais três ela mama então. Eu, tu, nois bota nela. O bonde chegou é os predador de perereca. Sapeca a pepeca, divide essa tcheca. Vai senta com força prus meninos da favela então. Espetacular o sorriso dessa princesa. É de impressionar quando arrasto ela pra treta. Não chama as amigas, só ela da conta. Pra três ela senta mais três ela mama então. Eu, tu, nois bota nela. O bonde chegou é os predador de perereca. Sapeca a pepeca, divide essa tcheca. Vai senta com força prus meninos da favela então.  "
292,Perdição,Pikeno e Menor," Ei, mano, eu peço um tempo pra te explicar porque. Eu tava querendo um tempo pra conversar com você. É que ontem a noite a minha mente revirou. Depois de uma mina gata que tava assistindo o show. Muita calma, pera lá, vou te explicar a situação. Você sabe que eu não sou e nunca fui de emoção. Mas rolou alguma coisa diferente quando eu vi. O perfume que ela usava parece que eu já senti. Olha, meu mano, quem diria, você na mina de baile. Eu quero saber isso tudo por detalhe por detalhe. Mas antes de tu contar, olha o que aconteceu pra mim. Você não viu a gata que chegou no camarim. Ela entrou roubando a cena, perguntando do meu nome. Falando quem é o Pikeno, pra me dar o telefone. Eu quero tirar uma foto, uma no colo e outra em pé. Dependendo do momento eu tiro o que tu quiser. E depois o que tu fez. Menor, você conhece a peça. Com uma ideia dessa já parti pro que interessa. Mas chegou na hora H o celular veio a tocar. Será que ela namora Acho que nem vai rolar. Não acredito e olha só, deixa eu dar continuidade. Quando eu desci do palco veio cheia de maldade. Falando que era fã, mas de um jeito diferente. Que queria um beijinho, um daqueles envolventes. A mão boba atacou e dela eu subi a sainha. Isso lá no corredor. Já tava dentro da cozinha. Tudo apagado, escuro, agora o resto é comigo. Quem mandou brincar com fogo, tu tá correndo perigo. Fala o que aconteceu. Na hora que tava maneiro, me falou que já voltava. E só ia no banheiro. Que menina, que caô e estragar a parada. A outra, quando voltou, chegou no camarim suada. Que correu de uma briga que teve no camarote. Mano, eu não acreditei, mas a vontade era forte. Aquele olho azul, mano, aquele azul piscina. Mas quando eu apaguei a luz foi quando apimentou o clima. Será que ela era virgem. Eu vou saber, por que meu mano. Eu puis a mão na perna dela, mas ela me evitando. Duas vezes é demais, essas paradas dá desgosto. Eu gostei da tatuagem que ela tinha no pescoço. Tava escrito perdição. Como você adivinhou. Dentro de um coração. Como assim, quem te contou. Olha, eu vou te falar, tu acredita se quiser. Acho que estamos falando, mano, da mesma mulher. Para de falar besteira, Menor, você não tem jeito. A tatuagem que tu viu, Pikeno, nela eu dei um beijo. Não estou acreditando, isso só pode ser caô. Quer dizer que aquela marca então foi você que deixou. Como conseguiu ver isso, não me diz que ela mostrou. Mostrou sim e ainda me disse que na briga machucou. Ela te falou o nome. Me falou sim, com certeza. Era Vanessa Maria. Pra mim, Maria Vanessa. Olha só que coisa louca, parece uma novela. Mas não vai ficar assim, nós vamos aprontar com ela. Aprontar tipo o quê. Marca um encontro no apê. Só que liga na minha frente pra ver o que ela vai dizer. Vou ligar na casa dela, já pensei no que falar. Depois que falar com ela, eu vou ligar no celular. Alô, Maria Vanessa. Alô, Vanessa Maria. É o Menor, suave gata. É o Pikeno daquele dia. Vamos lá pro meu apê. Eu não aceito depois. Já era, agora ela vai ter que aguentar com os dois. Vamos combinar direito que é pra não dar problema. Tu abre a porta pra ela e eu apareço em cena. Ela chegou, me assustei, mas não deu pra desistir. A melhor parte da história, mano, ainda tá por vir. A campainha tocou, a porta abriu e aconteceu. Acho que eu tô ficando louco, tá vendo o mesmo que eu. Não é alucinação, isso tu pode ter certeza. As minas eram gêmeas, mano, pra nossa surpresa. Nunca me imaginei passar por essa situação. Mas no fim foi gostoso toda aquela confusão.  "
